id,gameId,league,homeTeam,awayTeam,awayScore,homeScore,isGameOfTheWeek,manual_gotw,seasonIndex,stageIndex,weekIndex,status,simmed,scheduled_date_time,home_team_spread,away_team_spread
3839671,543031444,MEGA,Bills,Browns,28,14,False,False,1,1,8,2,False,,0.0,0.0
3839670,543031456,MEGA,Vikings,Steelers,31,17,False,False,1,1,8,2,False,,0.0,0.0
3839669,543031452,MEGA,Giants,Broncos,9,26,False,False,1,1,8,3,False,,0.0,0.0
3839667,543031449,MEGA,Dolphins,Bengals,30,36,False,False,1,1,8,3,False,,0.0,0.0
3839666,543031448,MEGA,Patriots,Falcons,10,42,False,False,1,1,8,3,False,,0.0,0.0
3839682,543031440,MEGA,Saints,Vikings,38,17,False,False,1,1,9,2,False,,0.0,0.0
3839681,543031439,MEGA,Jaguars,Raiders,38,28,False,False,1,1,9,2,False,,0.0,0.0
3839680,543031437,MEGA,Bears,49ers,17,23,False,False,1,1,9,3,False,,0.0,0.0
3839686,543031431,MEGA,Chargers,Cowboys,14,23,False,False,1,1,9,3,False,,0.0,0.0
3839688,543031433,MEGA,Cardinals,Buccaneers,7,28,False,False,1,1,9,3,False,,0.0,0.0
3839689,543031438,MEGA,Commanders,Eagles,23,21,False,False,1,1,9,2,False,,0.0,0.0
3839691,543031443,MEGA,Panthers,Falcons,21,31,False,False,1,1,9,3,False,,0.0,0.0
3839684,543031442,MEGA,Titans,Broncos,27,40,False,False,1,1,9,3,False,,0.0,0.0
3839678,543031434,MEGA,Bengals,Bills,21,15,True,False,1,1,9,2,False,,0.0,0.0
3839679,543031435,MEGA,Lions,Steelers,21,24,False,False,1,1,9,3,False,,0.0,0.0
3839690,543031436,MEGA,Jets,Patriots,41,17,False,False,1,1,9,2,False,,0.0,0.0
3839683,543031441,MEGA,Ravens,Browns,56,24,False,False,1,1,9,2,False,,0.0,0.0
3839687,543031432,MEGA,Chiefs,Dolphins,24,17,False,False,1,1,9,2,False,,0.0,0.0
3839685,543031430,MEGA,Texans,Colts,17,10,False,False,1,1,9,2,False,,0.0,0.0
3839693,543031419,MEGA,Patriots,Bills,14,21,False,False,1,1,10,3,False,,0.0,0.0
3839694,543031420,MEGA,Bengals,Ravens,28,17,False,False,1,1,10,2,False,,0.0,0.0
3839695,543031421,MEGA,Bears,Commanders,21,15,False,False,1,1,10,2,False,,0.0,0.0
3839696,543031423,MEGA,Saints,49ers,19,34,False,False,1,1,10,3,False,,0.0,0.0
3839706,543031428,MEGA,Chiefs,Giants,7,21,False,False,1,1,10,3,False,,0.0,0.0
3839705,543031429,MEGA,Steelers,Broncos,28,22,False,False,1,1,10,2,False,,0.0,0.0
3839704,543031422,MEGA,Lions,Cowboys,13,38,False,False,1,1,10,3,False,,0.0,0.0
3839703,543031415,MEGA,Jaguars,Titans,27,24,False,False,1,1,10,2,False,,0.0,0.0
3839702,543031424,MEGA,Seahawks,Cardinals,38,12,False,False,1,1,10,2,False,,0.0,0.0
3839701,543031417,MEGA,Raiders,Texans,21,28,False,False,1,1,10,3,False,,0.0,0.0
3839700,543031416,MEGA,Chargers,Colts,16,13,False,False,1,1,10,2,False,,0.0,0.0
3839699,543031427,MEGA,Falcons,Rams,14,38,False,False,1,1,10,3,False,,0.0,0.0
3839698,543031426,MEGA,Buccaneers,Panthers,6,13,False,False,1,1,10,3,False,,0.0,0.0
3839697,543031425,MEGA,Browns,Packers,33,16,False,False,1,1,10,2,False,,0.0,0.0
3839692,543031418,MEGA,Jets,Dolphins,41,13,True,False,1,1,10,2,False,,0.0,0.0
3839710,543031406,MEGA,Giants,Saints,44,49,False,False,1,1,11,3,False,,0.0,0.0
3839714,543031402,MEGA,Cardinals,Falcons,20,38,False,False,1,1,11,3,False,,0.0,0.0
3839721,543031414,MEGA,Chiefs,Chargers,20,10,False,False,1,1,11,2,False,,0.0,0.0
3839720,543031410,MEGA,Cowboys,Eagles,41,17,False,False,1,1,11,2,False,,0.0,0.0
3839715,543031413,MEGA,Raiders,Jets,14,27,False,False,1,1,11,3,False,,0.0,0.0
3839716,543031404,MEGA,Seahawks,Colts,35,0,False,False,1,1,11,2,False,,0.0,0.0
3839717,543031408,MEGA,Ravens,Steelers,13,31,False,False,1,1,11,3,False,,0.0,0.0
3839718,543031409,MEGA,Buccaneers,Packers,31,28,False,False,1,1,11,2,False,,0.0,0.0
3839719,543031411,MEGA,Lions,Bears,38,28,False,False,1,1,11,2,False,,0.0,0.0
3839708,543031403,MEGA,Dolphins,Bills,12,28,False,False,1,1,11,3,False,,0.0,0.0
3839707,543031400,MEGA,Bengals,Browns,48,35,True,False,1,1,11,2,False,,0.0,0.0
3839712,543031412,MEGA,Vikings,Rams,10,24,False,False,1,1,11,3,False,,0.0,0.0
3839713,543031401,MEGA,Broncos,Jaguars,0,34,False,False,1,1,11,3,False,,0.0,0.0
3839709,543031405,MEGA,Commanders,Patriots,31,20,False,False,1,1,11,2,False,,0.0,0.0
3839711,543031407,MEGA,Texans,Titans,24,17,False,False,1,1,11,2,False,,0.0,0.0
3839726,543031392,MEGA,Steelers,Bengals,14,48,False,False,1,1,12,3,False,,0.0,0.0
3839728,543031395,MEGA,Chiefs,Titans,8,30,False,False,1,1,12,3,False,,0.0,0.0
3839729,543031387,MEGA,Giants,Eagles,17,14,False,False,1,1,12,2,False,,0.0,0.0
3839730,543031396,MEGA,Broncos,Raiders,17,30,False,False,1,1,12,3,False,,0.0,0.0
3839731,543031386,MEGA,Vikings,Cowboys,17,23,False,False,1,1,12,3,False,,0.0,0.0
3839732,543031397,MEGA,49ers,Rams,14,24,False,False,1,1,12,3,False,,0.0,0.0
3839733,543031399,MEGA,Bears,Packers,20,17,False,False,1,1,12,2,False,2025-01-20 18:00:00,0.0,0.0
3839734,543031394,MEGA,Colts,Cardinals,31,45,False,False,1,1,12,3,False,,0.0,0.0
3839735,543031398,MEGA,Texans,Seahawks,11,20,False,False,1,1,12,3,False,,0.0,0.0
3839722,543031388,MEGA,Ravens,Lions,10,31,True,False,1,1,12,3,False,,0.0,0.0
3839723,543031389,MEGA,Bills,Buccaneers,10,12,False,False,1,1,12,3,False,,0.0,0.0
3839724,543031390,MEGA,Browns,Chargers,21,16,False,False,1,1,12,2,False,,0.0,0.0
3839727,543031393,MEGA,Falcons,Panthers,39,13,False,False,1,1,12,2,False,,0.0,0.0
3839725,543031391,MEGA,Patriots,Jets,12,28,False,False,1,1,12,3,False,,0.0,0.0
3839739,543031376,MEGA,Titans,Texans,24,21,False,False,1,1,13,2,False,,0.0,0.0
3839736,543031372,MEGA,Ravens,Bills,21,32,True,False,1,1,13,3,False,,0.0,0.0
3839747,543031374,MEGA,Cowboys,Packers,27,13,False,False,1,1,13,2,False,,0.0,0.0
3839746,543031383,MEGA,Seahawks,49ers,28,6,False,False,1,1,13,2,False,,0.0,0.0
3839745,543031377,MEGA,Raiders,Chiefs,12,6,False,False,1,1,13,2,False,,0.0,0.0
3839744,543031380,MEGA,Rams,Saints,21,6,False,False,1,1,13,2,False,,0.0,0.0
3839743,543031379,MEGA,Chargers,Jaguars,0,24,False,False,1,1,13,3,False,,0.0,0.0
3839742,543031382,MEGA,Patriots,Buccaneers,7,38,False,False,1,1,13,3,False,,0.0,0.0
3839741,543031381,MEGA,Bengals,Vikings,14,31,False,False,1,1,13,3,False,,0.0,0.0
3839740,543031378,MEGA,Panthers,Cardinals,24,28,False,False,1,1,13,3,False,,0.0,0.0
3839738,543031375,MEGA,Giants,Commanders,38,3,False,False,1,1,13,2,False,,0.0,0.0
3839737,543031373,MEGA,Steelers,Bears,34,31,False,False,1,1,13,2,False,,0.0,0.0
3839748,543031385,MEGA,Lions,Eagles,13,17,False,False,1,1,13,3,False,,0.0,0.0
3839749,543031384,MEGA,Falcons,Dolphins,41,6,False,False,1,1,13,2,False,,0.0,0.0
3839763,543031362,MEGA,Bears,Lions,10,19,False,False,1,1,14,3,False,,0.0,0.0
3839762,543031370,MEGA,49ers,Cardinals,24,17,False,False,1,1,14,2,False,,0.0,0.0
3839761,543031366,MEGA,Broncos,Chargers,13,17,False,False,1,1,14,3,False,,0.0,0.0
3839760,543031357,MEGA,Rams,Seahawks,14,22,False,False,1,1,14,3,False,,0.0,0.0
3839759,543031356,MEGA,Chiefs,Commanders,16,27,False,False,1,1,14,3,False,,0.0,0.0
3839758,543031358,MEGA,Bills,Falcons,16,40,False,False,1,1,14,3,False,,0.0,0.0
3839757,543031369,MEGA,Patriots,Browns,13,44,False,False,1,1,14,3,False,,0.0,0.0
3839756,543031367,MEGA,Cowboys,Giants,14,20,False,False,1,1,14,3,False,,0.0,0.0
3839755,543031365,MEGA,Packers,Vikings,13,47,False,False,1,1,14,3,False,,0.0,0.0
3839754,543031364,MEGA,Eagles,Raiders,16,24,False,False,1,1,14,3,False,,0.0,0.0
3839753,543031363,MEGA,Jets,Panthers,20,7,False,False,1,1,14,2,False,,0.0,0.0
3839752,543031361,MEGA,Dolphins,Ravens,34,12,False,False,1,1,14,2,False,,0.0,0.0
3839751,543031360,MEGA,Buccaneers,Texans,55,10,False,False,1,1,14,2,False,,0.0,0.0
3839750,543031359,MEGA,Saints,Jaguars,23,38,True,False,1,1,14,3,False,,0.0,0.0
3839765,543031371,MEGA,Colts,Titans,24,7,False,False,1,1,14,2,False,,0.0,0.0
3839764,543031368,MEGA,Bengals,Steelers,27,10,False,False,1,1,14,2,False,,0.0,0.0
3839766,543031343,MEGA,Titans,Bengals,3,34,True,False,1,1,15,3,False,,0.0,0.0
3839767,543031344,MEGA,Giants,Bills,24,39,False,False,1,1,15,3,False,,0.0,0.0
3839768,543031345,MEGA,Bears,Raiders,27,24,False,False,1,1,15,2,False,,0.0,0.0
3839769,543031347,MEGA,Buccaneers,Dolphins,21,28,False,False,1,1,15,3,False,,0.0,0.0
3839770,543031348,MEGA,Browns,Jets,20,12,False,False,1,1,15,2,False,,0.0,0.0
3839771,543031349,MEGA,Saints,Falcons,27,30,False,False,1,1,15,3,False,,0.0,0.0
3839772,543031350,MEGA,Lions,Broncos,35,44,False,False,1,1,15,3,False,,0.0,0.0
3839773,543031352,MEGA,Vikings,Eagles,24,17,False,False,1,1,15,2,False,,0.0,0.0
3839774,543031340,MEGA,Steelers,Packers,48,14,False,False,1,1,15,2,False,,0.0,0.0
3839775,543031342,MEGA,Cardinals,Seahawks,28,38,False,False,1,1,15,3,False,,0.0,0.0
3839776,543031354,MEGA,Rams,49ers,17,23,False,False,1,1,15,3,False,,0.0,0.0
3839777,543031341,MEGA,Panthers,Colts,34,0,False,False,1,1,15,2,False,,0.0,0.0
3839778,543031351,MEGA,Chargers,Chiefs,40,34,False,False,1,1,15,2,False,,0.0,0.0
3839779,543031346,MEGA,Commanders,Cowboys,19,21,False,False,1,1,15,3,False,,0.0,0.0
3839780,543031353,MEGA,Ravens,Patriots,3,24,False,False,1,1,15,3,False,,0.0,0.0
3839781,543031355,MEGA,Texans,Jaguars,0,34,False,False,1,1,15,3,False,,0.0,0.0
3839788,543031335,MEGA,Browns,Bengals,27,16,False,False,1,1,16,2,False,,0.0,0.0
3839797,543031339,MEGA,Falcons,Buccaneers,26,29,False,False,1,1,16,3,False,,0.0,0.0
3839796,543031327,MEGA,Colts,Texans,19,20,False,False,1,1,16,3,False,,0.0,0.0
3839795,543031333,MEGA,Patriots,Dolphins,14,20,False,False,1,1,16,3,False,,0.0,0.0
3839794,543031338,MEGA,Cardinals,49ers,29,41,False,False,1,1,16,3,False,,0.0,0.0
3839793,543031330,MEGA,Raiders,Titans,7,26,False,False,1,1,16,3,False,,0.0,0.0
3839792,543031325,MEGA,Cowboys,Bears,16,28,False,False,1,1,16,3,False,,0.0,0.0
3839791,543031324,MEGA,Rams,Giants,31,24,False,False,1,1,16,2,False,,0.0,0.0
3839790,543031336,MEGA,Chargers,Broncos,31,13,False,False,1,1,16,2,False,,0.0,0.0
3839789,543031337,MEGA,Jaguars,Chiefs,27,9,False,False,1,1,16,2,False,,0.0,0.0
3839787,543031334,MEGA,Jets,Saints,2,26,False,False,1,1,16,3,False,,0.0,0.0
3839786,543031332,MEGA,Panthers,Bills,14,34,False,False,1,1,16,3,False,,0.0,0.0
3839785,543031331,MEGA,Eagles,Packers,44,10,False,False,1,1,16,2,False,,0.0,0.0
3839784,543031329,MEGA,Lions,Seahawks,17,30,False,False,1,1,16,3,False,,0.0,0.0
3839783,543031328,MEGA,Commanders,Vikings,17,34,False,False,1,1,16,3,False,,0.0,0.0
3839782,543031326,MEGA,Steelers,Ravens,23,24,True,False,1,1,16,3,False,,0.0,0.0
3839812,543031321,MEGA,Broncos,Colts,17,14,False,False,1,1,17,2,False,,0.0,0.0
3839811,543031320,MEGA,Seahawks,Jaguars,21,38,False,False,1,1,17,3,False,,0.0,0.0
3839810,543031307,MEGA,Giants,Vikings,14,24,False,False,1,1,17,3,False,,0.0,0.0
3839807,543031310,MEGA,Panthers,Patriots,27,24,False,False,1,1,17,2,False,,0.0,0.0
3839808,543031311,MEGA,Raiders,Chargers,24,27,False,False,1,1,17,3,False,,0.0,0.0
3839813,543031318,MEGA,Bengals,Lions,35,19,False,False,1,1,17,2,False,,0.0,0.0
3839800,543031315,MEGA,Chiefs,Texans,33,7,False,False,1,1,17,2,False,,0.0,0.0
3839801,543031316,MEGA,Cowboys,Commanders,24,10,False,False,1,1,17,2,False,,0.0,0.0
3839802,543031317,MEGA,Steelers,Browns,24,28,False,False,1,1,17,3,False,,0.0,0.0
3839803,543031319,MEGA,Bills,Jets,10,27,False,False,1,1,17,3,False,,0.0,0.0
3839804,543031322,MEGA,Titans,Rams,17,45,False,False,1,1,17,3,False,,0.0,0.0
3839805,543031323,MEGA,Eagles,Buccaneers,20,23,False,False,1,1,17,3,False,,0.0,0.0
3839806,543031309,MEGA,49ers,Falcons,44,24,False,False,1,1,17,2,False,,0.0,0.0
3839809,543031313,MEGA,Cardinals,Ravens,34,9,False,False,1,1,17,2,False,,0.0,0.0
3839798,543031312,MEGA,Dolphins,Saints,31,28,True,False,1,1,17,2,False,,0.0,0.0
3839799,543031314,MEGA,Packers,Bears,38,41,False,False,1,1,17,3,False,,0.0,0.0
4329362,543031303,MEGA,Eagles,Commanders,27,20,False,False,1,1,18,2,False,,0.0,0.0
4329364,543031305,MEGA,Cardinals,Panthers,24,17,False,False,1,1,18,2,False,,0.0,0.0
4329361,543031301,MEGA,Patriots,Texans,7,40,True,False,1,1,18,3,False,,0.0,0.0
4329366,543031306,MEGA,Saints,Bears,40,28,False,False,1,1,18,2,False,,0.0,0.0
4329365,543031304,MEGA,Colts,Raiders,16,30,False,False,1,1,18,3,False,,0.0,0.0
4329363,543031302,MEGA,Chiefs,Steelers,21,14,False,False,1,1,18,2,False,,0.0,0.0
4361236,543031298,MEGA,Ravens,Steelers,15,12,True,False,1,1,19,2,False,,0.0,0.0
4361238,543031300,MEGA,Patriots,Colts,23,20,False,False,1,1,19,2,False,,0.0,0.0
4361237,543031297,MEGA,Packers,Commanders,21,31,False,False,1,1,19,3,False,,0.0,0.0
4361239,543031299,MEGA,Bears,Panthers,20,27,False,False,1,1,19,3,False,,0.0,0.0
4386214,543031296,MEGA,Packers,Bears,27,30,False,False,1,1,20,3,False,2025-02-13 20:00:00,0.0,0.0
4386213,543031645,MEGA,Colts,Steelers,13,17,True,False,1,1,20,3,False,,0.0,0.0
4413313,543031658,MEGA,Colts,Packers,13,16,True,False,1,1,22,3,False,,0.0,0.0
4466817,543031302,MEGA,Rams,Jaguars,31,12,False,False,2,0,0,2,False,,0.0,0.0
4466820,543031299,MEGA,Dolphins,Cowboys,24,25,False,False,2,0,0,3,False,,0.0,0.0
4466826,543031304,MEGA,Packers,Raiders,48,40,False,False,2,0,0,2,False,,0.0,0.0
4466812,543031658,MEGA,Broncos,Seahawks,13,10,True,False,2,0,0,2,False,,0.0,0.0
4466814,543031305,MEGA,Panthers,Patriots,34,26,False,False,2,0,0,2,False,,0.0,0.0
4466815,543031301,MEGA,Commanders,Chargers,14,20,False,False,2,0,0,3,False,,0.0,0.0
4466816,543031645,MEGA,Chiefs,Saints,35,28,False,False,2,0,0,2,False,,0.0,0.0
4466818,543031296,MEGA,Browns,Cardinals,34,28,False,False,2,0,0,2,False,,0.0,0.0
4466819,543031297,MEGA,Falcons,Colts,41,17,False,False,2,0,0,2,False,,0.0,0.0
4466822,543031306,MEGA,Giants,Titans,38,28,False,False,2,0,0,2,False,,0.0,0.0
4466813,543031300,MEGA,Eagles,Jets,7,14,False,False,2,0,0,3,False,,0.0,0.0
4466821,543031303,MEGA,Ravens,Buccaneers,14,16,False,False,2,0,0,3,False,,0.0,0.0
4466825,543031321,MEGA,Vikings,Bengals,27,35,False,False,2,0,0,3,False,,0.0,0.0
4466823,543031318,MEGA,Steelers,Bears,21,29,False,False,2,0,0,3,False,,0.0,0.0
4466824,543031320,MEGA,Texans,Lions,30,35,False,False,2,0,0,3,False,,0.0,0.0
4466827,543031298,MEGA,49ers,Bills,21,22,False,False,2,0,0,3,False,,0.0,0.0
4466979,543031313,MEGA,Jaguars,Panthers,19,16,False,False,2,0,1,2,False,,0.0,0.0
4466981,543031317,MEGA,Rams,Dolphins,20,14,False,False,2,0,1,2,False,,0.0,0.0
4466985,543031319,MEGA,Raiders,Buccaneers,23,17,False,False,2,0,1,2,False,,0.0,0.0
4466978,543031312,MEGA,Falcons,Browns,7,28,False,False,2,0,1,3,False,,0.0,0.0
4466983,543031311,MEGA,Lions,Chiefs,31,18,False,False,2,0,1,2,False,,0.0,0.0
4466989,543031333,MEGA,Chargers,Seahawks,28,51,False,False,2,0,1,3,False,,0.0,0.0
4466976,543031307,MEGA,Bengals,Giants,31,28,False,False,2,0,1,2,False,,0.0,0.0
4466986,543031323,MEGA,Cowboys,Jets,31,34,False,False,2,0,1,3,False,,0.0,0.0
4466982,543031314,MEGA,Bills,Commanders,28,7,False,False,2,0,1,2,False,,0.0,0.0
4466984,543031309,MEGA,Packers,Ravens,14,35,False,False,2,0,1,3,False,,0.0,0.0
4466980,543031315,MEGA,Eagles,Texans,27,16,False,False,2,0,1,2,False,,0.0,0.0
4466977,543031310,MEGA,Colts,49ers,24,31,False,False,2,0,1,3,False,,0.0,0.0
4466974,543031322,MEGA,Patriots,Vikings,28,6,True,False,2,0,1,2,False,,0.0,0.0
4466975,543031339,MEGA,Titans,Bears,10,17,False,False,2,0,1,3,False,,0.0,0.0
4466988,543031316,MEGA,Broncos,Saints,37,6,False,False,2,0,1,2,False,,0.0,0.0
4466987,543031327,MEGA,Cardinals,Steelers,18,13,False,False,2,0,1,2,False,,0.0,0.0
4467000,543031353,MEGA,Bears,Browns,7,35,False,False,2,0,2,3,False,,0.0,0.0
4466997,543031346,MEGA,49ers,Patriots,17,13,False,False,2,0,2,2,False,,0.0,0.0
4466994,543031331,MEGA,Saints,Chargers,12,24,False,False,2,0,2,3,False,,0.0,0.0
4466992,543031324,MEGA,Packers,Jaguars,27,41,False,False,2,0,2,3,False,,0.0,0.0
4467005,543031329,MEGA,Seahawks,Bengals,24,17,False,False,2,0,2,2,False,,0.0,0.0
4467003,543031335,MEGA,Panthers,Jets,14,12,False,False,2,0,2,2,False,,0.0,0.0
4467001,543031355,MEGA,Vikings,Broncos,21,31,False,False,2,0,2,3,False,,0.0,0.0
4467004,543031337,MEGA,Falcons,Ravens,20,14,False,False,2,0,2,2,False,,0.0,0.0
4467002,543031326,MEGA,Cowboys,Bills,28,38,False,False,2,0,2,3,False,,0.0,0.0
4466993,543031334,MEGA,Commanders,Texans,21,0,False,False,2,0,2,2,False,,0.0,0.0
4466996,543031325,MEGA,Giants,Chiefs,33,14,False,False,2,0,2,2,False,,0.0,0.0
4466999,543031332,MEGA,Lions,Titans,23,20,False,False,2,0,2,2,False,,0.0,0.0
4466995,543031336,MEGA,Buccaneers,Steelers,19,13,False,False,2,0,2,2,False,,0.0,0.0
4466991,543031338,MEGA,Eagles,Dolphins,17,23,False,False,2,0,2,3,False,,0.0,0.0
4466990,543031330,MEGA,Rams,Raiders,38,24,True,False,2,0,2,2,False,,0.0,0.0
4466998,543031328,MEGA,Cardinals,Colts,21,24,False,False,2,0,2,3,False,,0.0,0.0
4510023,543031348,MEGA,Saints,Vikings,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510029,543031344,MEGA,Seahawks,Giants,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510034,543031350,MEGA,Raiders,Patriots,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510030,543031345,MEGA,Cardinals,Cowboys,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510035,543031368,MEGA,Colts,Eagles,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510020,543031340,MEGA,Jaguars,Bills,0,0,True,False,2,1,0,1,False,,0.0,0.0
4510028,543031354,MEGA,Rams,49ers,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510022,543031347,MEGA,Commanders,Bears,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510033,543031341,MEGA,Browns,Steelers,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510032,543031342,MEGA,Titans,Texans,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510031,543031351,MEGA,Broncos,Chargers,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510027,543031371,MEGA,Bengals,Panthers,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510026,543031362,MEGA,Packers,Dolphins,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510025,543031352,MEGA,Jets,Chiefs,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510024,543031349,MEGA,Lions,Buccaneers,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510021,543031343,MEGA,Falcons,Ravens,0,0,False,False,2,1,0,1,False,,0.0,0.0
4510042,543031365,MEGA,Browns,Bengals,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510050,543031370,MEGA,Lions,Saints,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510049,543031366,MEGA,Texans,Colts,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510048,543031385,MEGA,Cardinals,Raiders,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510047,543031374,MEGA,Broncos,Seahawks,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510043,543031369,MEGA,Patriots,Ravens,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510036,543031357,MEGA,Titans,Steelers,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510038,543031359,MEGA,Bears,Rams,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510037,543031358,MEGA,Eagles,Cowboys,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510044,543031361,MEGA,Chargers,Dolphins,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510039,543031360,MEGA,Giants,Jaguars,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510040,543031363,MEGA,Buccaneers,Falcons,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510045,543031367,MEGA,49ers,Commanders,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510041,543031364,MEGA,Chiefs,Bills,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510046,543031384,MEGA,Vikings,Jets,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510051,543031356,MEGA,Panthers,Packers,0,0,False,False,2,1,1,1,False,,0.0,0.0
4510061,543031386,MEGA,Colts,Patriots,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510055,543031377,MEGA,Dolphins,Jets,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510059,543031399,MEGA,Browns,Titans,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510063,543031398,MEGA,Cardinals,49ers,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510065,543031394,MEGA,Ravens,Chiefs,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510053,543031375,MEGA,Buccaneers,Panthers,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510054,543031376,MEGA,Bengals,Steelers,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510067,543031383,MEGA,Cowboys,Giants,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510052,543031373,MEGA,Texans,Commanders,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510057,543031381,MEGA,Bills,Raiders,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510056,543031378,MEGA,Lions,Vikings,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510058,543031382,MEGA,Falcons,Saints,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510060,543031379,MEGA,Rams,Eagles,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510062,543031397,MEGA,Seahawks,Chargers,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510064,543031372,MEGA,Broncos,Jaguars,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510066,543031380,MEGA,Bears,Packers,0,0,False,False,2,1,2,1,False,,0.0,0.0
4510072,543031392,MEGA,Eagles,Texans,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510068,543031387,MEGA,Bengals,Cowboys,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510078,543031413,MEGA,Packers,Buccaneers,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510080,543031404,MEGA,Ravens,Saints,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510081,543031393,MEGA,Titans,Colts,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510082,543031395,MEGA,Giants,Cardinals,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510069,543031388,MEGA,Vikings,Panthers,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510070,543031389,MEGA,Patriots,Lions,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510073,543031410,MEGA,Bills,Dolphins,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510083,543031396,MEGA,Steelers,Browns,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510079,543031390,MEGA,Raiders,Broncos,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510077,543031409,MEGA,Seahawks,Falcons,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510076,543031408,MEGA,Rams,Chargers,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510075,543031414,MEGA,Bears,Jets,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510074,543031411,MEGA,Chiefs,49ers,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510071,543031391,MEGA,Jaguars,Commanders,0,0,False,False,2,1,3,1,False,,0.0,0.0
4510092,543031416,MEGA,Ravens,Colts,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510094,543031424,MEGA,Raiders,Panthers,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510096,543031412,MEGA,Chargers,Bills,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510089,543031415,MEGA,Saints,Bengals,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510093,543031417,MEGA,Giants,Eagles,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510090,543031428,MEGA,Steelers,Falcons,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510091,543031429,MEGA,Chiefs,Cardinals,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510097,543031406,MEGA,Patriots,Packers,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510098,543031422,MEGA,Commanders,Rams,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510088,543031407,MEGA,Vikings,Seahawks,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510087,543031405,MEGA,Titans,Jets,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510086,543031403,MEGA,Jaguars,Browns,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510085,543031401,MEGA,Texans,Cowboys,0,0,False,False,2,1,4,1,False,,0.0,0.0
